id;name;geoid;geoname;value;datetime
1169;Generación medida Biogás Lugo;43;Lugo;0.195;2017-04-25T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.041;2017-04-26T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.007;2017-04-27T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.164;2017-04-28T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.197;2017-04-29T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.152;2017-04-30T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.167;2017-05-01T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.196;2017-05-02T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.156;2017-05-03T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.087;2017-05-04T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.167;2017-05-05T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.17;2017-05-06T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.156;2017-05-07T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.207;2017-05-08T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.198;2017-05-09T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.158;2017-05-10T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.182;2017-05-11T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.16;2017-05-12T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.128;2017-05-13T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.126;2017-05-14T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.2;2017-05-15T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.206;2017-05-16T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.215;2017-05-17T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.153;2017-05-18T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.203;2017-05-19T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.149;2017-05-20T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.136;2017-05-21T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.209;2017-05-22T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.136;2017-05-23T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.12;2017-05-24T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.104;2017-05-25T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.139;2017-05-26T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.164;2017-05-27T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.12;2017-05-28T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.156;2017-05-29T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.189;2017-05-30T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.199;2017-05-31T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.223;2017-06-01T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.21;2017-06-02T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.223;2017-06-03T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.23;2017-06-04T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.187;2017-06-05T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.232;2017-06-06T00:00:00+02:00
